C00458406|06282013|5000|1|5000
C00079681|01072013|300|1|300
C00390583|06282013|200|1|200
C00492223|04192013|334|1|334
C00279505|08012013|475|1|475
C00197095|06302013|208|1|208
C00122499|05312013|500|1|500
C00309567|05222013|250|1|250
C00379628|05142013|5000|1|5000
C00282327|01242013|500|1|500
C00013961|05312013|535|1|535
C00455394|10292013|750|2|1500
C00490151|04052013|500|1|500
C00437053|03152013|210|1|210
C00382283|04032013|250|1|250
C00427773|02122013|1000|1|1000
C00433318|09152013|215|1|215
C00181826|06212013|416|1|416
C90012089|05232013|250|1|250
C00541144|10032013|2500|1|2500
C00545129|09302013|250|4|1250
C00287045|02282013|500|1|500
C00207308|01012013|900|1|900
C00542894|06122013|500|2|1000
C00543405|06282013|1600|2|3200
C00000935|12192013|250|1|250
C00426320|03172013|250|2|500
C00244400|07192013|850|1|850
C00408435|05282013|250|1|250
C00524355|11072013|250|1|250
C00039206|06302013|250|1|250
C00543819|10092013|250|1|250
C00428516|04262013|5000|1|5000
C00469239|06142013|250|1|250
C00109397|03182013|600|1|600
C00003855|02262013|250|1|250
C00546911|07162013|25000|1|25000
C00546366|12062013|500|1|500
C00458158|06302013|3250|3|5158
C00001727|01032013|1000|1|1000
C00527796|12212013|2500|1|2500
C00505297|06302013|3700|2|7400
C00163626|03182013|1000|3|2375
C00378752|12202013|693|4|4025
C00364851|12302013|520|3|1105
C00327155|03152013|570|6|2880
C00362210|09302013|208|2|416
C00156935|10252013|1000|10|7750
C00363069|06282013|350|1|350
C00232967|03012013|558|2|1116
C00146555|01212013|282|1|282
C00470757|03212013|2600|2|5200
C00435636|12312013|500|1|500
C00197863|11082013|2250|1|2250
C00492371|06242013|200|1|200
C00478685|08072013|2500|1|2500
C00382556|08132013|600|1|600
C00005561|11042013|250|1|250
C00545368|05282013|500|1|500
C00546515|11202013|500|1|500
C00546747|09042013|1000|3|3000
C00541888|12042013|250|3|1000
C00301838|03182013|5200|1|5200
C00412791|11272013|5000|2|10000
C00543835|05012013|2500|1|2500
C00344697|09162013|500|2|1000
C00118430|01152013|500|1|500
C00508309|12132013|500|1|500
C00489898|05062013|1000|1|1000
C00458653|06112013|5000|1|5000
C00351015|01022013|2000|1|2000
C00494005|05162013|500|3|1300
C00385120|06202013|5000|1|5000
C00521328|01152013|1000|1|1000
C00512020|07012013|500|1|500
C00302232|08162013|243|2|485
C00375691|07012013|5000|1|5000
C00318907|02202013|500|1|500
C00420497|03182013|300|3|900
C00041566|10222013|250|1|250
C00491290|09252013|250|1|250
C00496406|12312013|3500|1|3500
C00416131|10162013|5000|1|5000
C00545590|11192013|1311|1|1311
C00076893|07222013|500|1|500
C00003970|12302013|250|1|250
C00515874|10032013|250|1|250
C00138966|12232013|400|13|9200
C00525691|12192013|500|1|500
C00525675|07032013|922|3|1637
C00348623|10292013|3900|1|3900
C00290866|09142013|490|1|490
C00249532|08022013|5000|1|5000
C00207969|10172013|200|1|200
C00324780|12172013|250|1|250
C00352922|12202013|200|1|200
C00404350|08262013|200|1|200
C00094185|12312013|5000|1|5000
C00366229|11272013|600|3|1699
C00399089|12162013|200|1|200
C00146506|08152013|230|1|230
C00199547|03162013|250|1|250
C00384883|05072013|240|1|240
C00353144|05292013|300|1|300
C00011627|09232013|200|1|200
C00138339|05202013|500|1|500
C00362327|06142013|200|1|200
C00274860|05172013|300|1|300
C00399873|01242013|1000|1|1000
C00374355|04112013|500|19|18700
C00494740|08302013|-300|2|-601
C00497412|09302013|216|1|216
C00346635|08292013|1000|1|1000
C00418095|08162013|2250|2|4500
C00084871|02282013|384|1|384
C00512426|07302013|500|1|500
C00546226|08022013|490|2|980
C00466490|12232013|250|1|250
C00547109|12242013|200|1|200
C00457242|12312013|208|23|4784
C00545673|07232013|2400|1|2400
C00167460|10312013|301|4|1201
C00325092|12312013|324|1|324
C00524710|06212013|1500|2|3000
C00043463|10112013|650|2|1300
C00280008|05032013|1000|1|1000
C00452524|06302013|416|2|832
C00186072|10182013|400|1|400
C00101626|07082013|225|2|450
C00458042|04042013|1000|1|1000
C00199950|04012013|500|1|500
C00366211|12312013|1437|1|1437
C00035253|12022013|365|1|365
C00477067|07092013|1000|1|1000
C00108605|07052013|500|1|500
C00104687|05282013|293|2|585
C00499657|01282013|5000|1|5000
C00484642|05062013|50000|1|50000
C00496257|11042013|2500|2|5000
C00340356|09272013|500|1|500
C00439265|01022013|2000|1|2000
C00499251|05062013|1000|1|1000
C00363648|10212013|2500|1|2500
C00439646|05192013|220|2|440
C00362640|05162013|5000|1|5000
C00484725|10292013|300|1|300
C00221507|10102013|250|1|250
C00426601|12272013|390|3|1285
C00524124|10252013|500|1|500
C00409391|03162013|300|2|600
C00242271|07262013|3500|1|3500
C00404442|07162013|1500|3|4500
C00297671|09172013|400|1|400
C00416693|07302013|1000|1|1000
C00420125|12192013|2500|2|5000
C00415455|02252013|1200|1|1200
C00543645|04252013|6000|3|13750
C00372862|09182013|400|8|10050
C00487702|12122013|500|1|500
C00366559|12312013|375|1|375
C00388983|08232013|200|9|2380
C00545004|07162013|500|1|500
C00549949|09092013|264|1|264
C00430108|08182013|250|1|250
C00166272|03132013|384|2|767
C00542134|04082013|500|1|500
C00412403|03252013|500|1|500
C00501361|09272012|2500|1|2500
C00461236|05132013|5000|1|5000
C00512046|05172013|200|1|200
C00486779|05052013|5000|1|5000
C00511840|06292013|1000|1|1000
C00480863|04172013|500|1|500
C00468413|08302013|500|1|500
C00497131|02072013|5000|1|5000
C00370130|01042013|250|1|250
C00497677|06292013|800|1|800
C00504753|07082013|5000|1|5000
C00498089|03192013|500|1|500
C00461996|06082013|2500|1|2500
C00540443|01222013|5000|1|5000
C00430223|01042013|375|4|1500
C00230342|12052013|250|1|250
C00500223|06042013|5000|1|5000
C00263483|05062013|250|1|250
C00489906|06242013|2500|1|2500
C00368696|05222013|500|2|1000
C00358903|06202013|300|1|300
C00172510|12302013|375|2|750
C00492579|11222013|5000|1|5000
C00224717|12292013|225|1|225
C00092247|12312013|1000|1|1000
C00176214|12122013|1001|1|1001
C00172296|07162013|500|1|500
C00541433|05212013|500|1|500
C00228122|01022013|400|1|400
C00545020|06252013|1000|10|18650
C00517011|10252013|500|1|500
C00468447|05252013|2750|1|2750
C00405241|07022013|500|6|3750
C00217323|02012013|1000|1|1000
C00410407|06132013|2500|1|2500
C00396895|01142013|5000|1|5000
C00457747|06062013|2000|1|2000
C00431007|06222013|210|1|210
C00319319|05062013|300|1|300
C00487678|01032013|500|1|500
C00508200|06242013|750|1|750
C00190652|06252013|250|1|250
C00432823|03182013|2000|1|2000
C00269779|01092013|1000|1|1000
C00507913|06282013|200|1|200
C00520999|04172013|15000|2|30000
C00500637|02152013|250|1|250
C00293910|08022013|250|1|250
C00293894|05222013|500|1|500
C00503680|05162013|2800|1|2800
C00544254|06262013|5000|1|5000
C00109116|06052013|300|1|300
C00469429|03302013|5000|2|10000
C00486043|01302013|2000|1|2000
C00460972|06012013|3550|1|3550
C00525220|01072013|1000|1|1000
C00467431|03182013|5000|1|5000
C00084061|01292013|400|1|400
C00010082|03222013|500|1|500
C00381459|12242013|500|1|500
C00283432|01092013|350|1|350
C00001347|04292013|300|1|300
C00453076|04132013|440|1|440
C00409979|08312013|862|1|862
C00486738|05222013|350|1|350
C00200139|08152013|1000|1|1000
C00526699|07082013|500|3|1250
C00405639|02042013|500|1|500
C00282566|03262013|1200|1|1200
C00279273|01252013|-575|2|-1150
C00437277|08162013|250|1|250
C00382457|04012013|1500|8|10766
C00241323|10162013|500|1|500
C00196774|03012013|-2400|9|-2600
C00166827|01142013|1500|2|3000
C00495879|04012013|0|12|0
C00541821|05062013|25000|1|25000
C00541672|03292013|500|1|500
C00543983|09192013|1000|1|1000
C00431304|09172013|500|1|500
C00545939|07182013|200|1|200
C00542092|06242013|1000|1|1000
C00415752|05102013|250|1|250
C00527531|01102013|500|1|500
C00147512|04262013|1750|2|3500
C00121582|03152013|200|1|200
C00164509|08142013|250|1|250
C00516526|02042013|250|1|250
C00416313|12312013|1209|1|1209
C00458588|05062013|500|7|3800
C00467639|02082013|5000|1|5000
C00299149|05282013|5000|1|5000
C00471508|09042013|1000|1|1000
C00514711|12012013|996|2|1992
C00540724|02052013|8000|1|8000
C00065219|01032013|1500|1|1500
C00523241|11212013|200|1|200
C00543330|05012013|500|1|500
C00509356|12312013|250|1|250
C00543710|04242013|5000|1|5000
C00493809|03272013|5000|1|5000
C00445379|04252013|3750|2|7500
C00523605|05022013|500|1|500
C00370791|06292013|250|1|250
C00010793|04152013|525|1|525
C00511600|01172013|5000|3|15000
C00513176|12112013|2600|1|2600
C00521237|05292013|4199|1|4199
C00479964|05082013|500|1|500
C00334581|12312013|1800|1|1800
C00514125|04102013|3750|2|7500
C00405506|05072013|250|1|250
C00514299|02062013|280000|1|280000
C00540054|06102013|1500|1|1500
C00522094|03292013|330|1|330
C00541177|12312013|208|1|208
C00495911|01152013|5000|2|10000
C00161570|02052013|525|2|1050
C00494237|01092013|250|4|1150
C00491589|12302013|5000|1|5000
C00361949|03012013|400|1|400
C00178038|03102013|200|1|200
C00393769|03222013|4000|1|4000
C00546085|08052013|2600|3|3400
C00420760|04222013|250|1|250
C00546150|08092013|334|2|668
C00522730|12312013|500|1|500
C00507335|12182013|1000|1|1000
C00457325|12132013|1000|2|2000
C00548107|11122013|500|3|1500
C00503110|07182013|250|1|250
C00384693|03202013|400|1|400
C00546135|10282013|500|1|500
C00491530|06102013|250|1|250
C00517904|06272013|2500|4|8300
C00436386|09142013|1500|4|6000
C00504761|04022013|50000|1|50000
C00448324|06282013|650|1|650
C00540997|11182013|5000|1|5000
C00479899|01152013|300|1|300
C00486209|07292013|5000|2|10000
C00500017|12312013|350|1|350
C00452755|05172013|1000|1|1000
C00546010|06072013|5000|2|10000
C00536540|06302013|250|3|1000
C00543389|05092013|5000|1|5000
C00463539|03062013|2100|1|2100
C00503540|02252013|1292|1|1292
C00295097|06192013|5000|1|5000
C00475350|04012013|1000|1|1000
C00423996|05182013|3000|1|3000
C00524181|05082013|83971|1|83971
C00491050|12082013|360|1|360
C00479378|06262013|400|1|400
C00475608|05282013|5000|1|5000
C00474122|02112013|1000|2|2000
C00540146|02262013|5000|1|5000
C00336057|12312013|200|1|200
C00235762|06292013|500|1|500
C00541292|03122013|10000|1|10000
C00457853|01152013|600|1|600
C00489468|05212013|1500|8|14400
C00344945|03282013|250|3|750
C00542415|06032013|6100|1|6100
C00100321|12172013|2109|1|2109
C00504530|12312013|6500|2|13000
C00528646|04292013|1000|1|1000
C00517235|02052013|250|1|250
C00501163|01152013|504|1|504
C00368993|07182013|2000|1|2000
C00525600|03142013|5000|1|5000
C00521146|04252013|15000|1|15000
C00362624|01242013|500|1|500
C00392795|06172013|200|1|200
C00230789|03292013|200|1|200
C00541094|01282013|1001|1|1001
C00549287|12162013|2600|2|5200
C00515742|06282013|300|12|3600
C00194746|10172013|330|1|330
C00347260|10262013|1000|1|1000
C00443218|11132013|1250|1|1250
C00394866|02272013|1000|1|1000
C00464602|06042013|1000|1|1000
C00461061|11052013|1000|1|1000
C00544551|05222013|10000|1|10000
C00523274|04242013|20|1|20
C00034942|02012013|500|1|500
C00202085|03192013|235|2|470
C00491605|12312013|250|1|250
C00508861|06252013|440|1|440
C00161414|10012013|200|1|200
C00543108|12312013|15000|1|15000
C00541193|02262013|250|2|500
C00475103|03302013|2600|6|12400
C00516484|08142013|500|1|500
C00541110|09252013|1000|1|1000
C00486571|12312013|480|2|960
C00490904|03142013|5000|1|5000
C00519520|05312013|230|1|230
C00545038|05152013|350|2|700
C00536466|12302013|500|1|500
C00025668|06202013|360|5|1560
C00340224|01112013|1000|4|5000
C00488437|04082013|2500|1|2500
C00476978|05282013|1000|1|1000
C00521765|05172013|650|2|1300
C00140061|06302013|250|1|250
C00289595|06032013|2000|1|2000
C00328369|06302013|2500|2|5000
C00490375|06062013|5300|1|5300
C00394775|06302013|750|19|14475
C00490698|04082013|750|2|1500
C00496505|02182013|500|1|500
C00521013|05152013|88378|1|88378
C00485953|04242013|250|1|250
C00458307|02222013|1000|1|1000
C00515189|06142013|200|1|200
C00349233|06282013|500|1|500
C00383463|05162013|2500|1|2500
C00541714|06112013|500|2|1000
C00418897|03292013|500|1|500
C00519413|12292013|2000|1|2000
C00519603|03282013|250|1|250
C00147983|05222013|500|1|500
C00530816|04022013|250|2|500
C00489658|04172013|2500|1|2500
C00113753|03272013|2500|1|2500
C00008748|05062013|250|1|250
C00496323|09232013|500|2|1000
C00499020|01082013|5000|1|5000
C00354571|06162013|1000|1|1000
C00354548|06272013|250|1|250
C00110197|06212013|600|1|600
C00543876|05142013|4000|1|4000
C00235184|01312013|500|3|1525
C00542704|03142013|500|1|500
C00510248|06282013|5000|1|5000
C00348276|06212013|520|6|3315
C00536581|02282013|5000|1|5000
C00257279|12312013|1500|2|3000
C00530766|04162013|18000|1|18000
C00008151|03182013|2500|5|10500
C00188011|11202013|500|1|500
C00504613|06012013|1000|1|1000
C00177436|08312013|370|7|2252
C00373563|03242013|1000|1|1000
C00516427|08052013|535|1|535
C00528158|01142013|11000|1|11000
C00452623|01172013|600|1|600
C00544973|11252013|250|1|250
C00493015|05032013|200|3|963
C00429159|10172013|350|8|2800
C00543348|04132013|250|8|3100
C00184028|01312013|200|1|200
C00545632|12132013|1000|1|1000
C00545533|10082013|500|1|500
C00545707|06222013|750|2|1500
C00547000|12172013|200|1|200
C00451518|08012013|250|1|250
C00281162|11302013|300|1|300
C00351197|04302013|200|1|200
C00442996|06302013|350|1|350
C00279182|02212013|200|1|200
C00228296|05132013|317|1|317
C00361410|10212013|5000|1|5000
C00080648|04082013|500|4|2300
C00451757|03292013|200|1|200
C00512327|03222013|208|1|208
C00486498|02192013|500|1|500
C00522151|10092013|250|1|250
C00453688|06302013|750|12|11116
C00407460|05312013|200|1|200
C00496810|06302013|500|5|2500
C00545640|12092013|250|1|250
C00466516|08172013|2500|1|2500
C00547091|07222013|650|2|1300
C00514265|05032013|5000|1|5000
C00493874|04012013|-1900|3|-6150
C00522193|04012013|10|3|210
C00458315|09052013|750|2|1500
C00544601|05202013|5000|1|5000
C00542589|05162013|500|1|500
C00517268|07192013|1076|2|2152
C00024422|11252013|208|1|208
C00003590|12192013|500|1|500
C00385799|03092013|250|1|250
C00528760|07112013|1380|3|2990
C00376087|08162013|300|13|4900
C00495846|12312013|4000|1|4000
C00414318|03222013|1000|1|1000
C00471896|07192013|500|1|500
C00512566|09102013|500|1|500
C00212803|12302013|585|3|1300
C00216341|12312013|596|4|2729
C00247890|04182013|1250|1|1250
C00099754|07082013|300|1|300
C00109678|08122013|275|2|550
C00173278|07092013|200|1|200
C00278754|12012013|300|8|2400
C00193672|03272013|1000|1|1000
C00266460|12312013|324|21|7957
C00130385|04162013|1200|2|2400
C00297077|03082013|5000|1|5000
C00317735|12312013|390|5|3450
C00444836|12092013|500|1|500
C00437913|03282013|2600|1|2600
C00546853|12112013|1400|1|1400
C00544809|11142013|229|2|458
C00226928|09302013|1000|3|3500
C00502294|03282013|500|1|500
C00546754|08082013|8000|1|8000
C00546374|12152013|250|1|250
C00546291|07182013|250|1|250
C00238865|10112013|2500|1|2500
C00541599|03282013|250|1|250
C00549170|10142013|500|1|500
C00546739|09192013|2600|1|2600
C00543462|09302013|-100|5|-645
C00344721|03252013|2500|1|2500
C00486159|10232013|375|2|750
C00508184|07152013|250|1|250
C00318931|03252013|250|1|250
C00446674|03272013|424|167|95411
C00445015|02142013|2500|1|2500
C00436485|06042013|750|2|1500
C00435990|12182013|286|6|1946
C00427187|01212013|300|1|300
C00528349|02132013|5000|1|5000
C00454918|01302013|1000|1|1000
C00099267|10302013|3000|2|6000
C00549519|10032013|2600|2|5200
C00020453|05302013|1000|1|1000
C00193979|07022013|1000|2|2000
C00007658|02182013|1000|1|1000
C00548180|09102013|2000|1|2000
C00384735|03072013|2600|1|2600
C00401695|01172013|250|1|250
C00546879|09132013|1425|2|2850
C00543751|09302013|750|2|1500
C00545046|09142013|500|1|500
C00499517|06202013|1000|1|1000
C00422410|08052013|500|1|500
C00473272|06182013|250|1|250
C00468116|10112013|1000|2|2000
C00510461|06282013|500|1|500
C00458695|03282013|2000|5|10000
C00337394|01232013|1000|1|1000
C00345355|10312013|1500|1|1500
C00543892|09032013|1000|1|1000
C00534123|11012013|250|1|250
C00501924|09152013|300|1|300
C00549196|09262013|10000|3|40000
C00313510|11112013|1000|1|1000
C00286187|02052013|275|1|275
C00543272|09122013|500|1|500
C00306829|03122013|500|1|500
C00545988|12302013|1850|1|1850
C00520544|12182013|250|1|250
C00401190|12202013|300|5|2300
C00435099|12192013|1000|1|1000
C00543249|07202013|1500|1|1500
C00463620|03152013|250|1|250
C00253187|12102013|250|2|500
C00546929|10102013|313|1|313
C00035006|03312013|416|23|9536
C00508440|08222013|5000|1|5000
C00075820|02272013|300|1|300
C00547265|10072013|50000|1|50000
C00544437|09302013|1000|1|1000
C00506774|09302013|250|1|250
C00494583|03282013|300|3|1050
C00272732|12022013|500|1|500
C00254185|03302013|600|1|600
C00546077|07012013|1000|1|1000
C00546531|08202013|250|1|250
C00545384|08012013|2600|1|2600
C00510321|07012013|750|2|1500
C00546499|09302013|1500|7|10400
C00497669|09262013|8500|4|34000
C00444216|09302013|1500|1|1500
C00443580|02152013|500|1|500
C00462697|09302013|1000|3|4000
C00523332|12092013|250|1|250
C00547174|09192013|500|1|500
C00244335|11132013|390|1|390
C00546382|08072013|6000|1|6000
C00511196|08142013|5000|2|10000
C00141572|01022013|250|1|250
C00072769|08152013|-832|1|-832
C00085019|06152013|290|1|290
C00337733|10232013|210|1|210
C00522821|06122013|10000|1|10000
C00498634|06042013|2600|1|2600
C00497115|11252013|800|3|800
C00147686|07172013|2500|1|2500
C00543785|09302013|250|1|250
C00548099|09272013|625|2|1250
C00544221|09262013|750|2|1500
C00544361|12102013|500|1|500
C00392688|01282013|1750|4|6500
C00371260|08272013|1000|1|1000
C00497396|03312013|500|1|500
C00446815|12242013|700|2|1400
C00522177|08152013|500|1|500
C00546390|07182013|2600|1|2600
C00542266|12312013|1001|3|2501
C00384016|02142013|2500|2|5000
C00505776|02082013|200|15|4925
C00226522|07162013|1000|1|1000
C00237198|03312013|5200|1|5200
C00431445|01312013|55|1|55
C00254656|12132013|3780|2|7560
C00100644|11122013|255|1|255
C00327106|10012013|451|1|451
C00280156|12272013|250|3|750
C00034827|03252013|250|1|250
C00490516|12102013|200|1|200
C00008409|11292013|240|26|6240
C00267849|12312013|300|17|5375
C00381806|10182013|2500|1|2500
C00387555|01292013|250|1|250
C00399063|11302013|288|1|288
C00073155|11302013|-264|1|-264
C00114025|12172013|500|2|1000
C00166348|01012013|416|139|79194
C00002238|01242013|250|4|1150
C00547018|10242013|2000|1|2000
C00411611|12312013|500|1|500
C00034678|01292013|1500|1|1500
C00553677|09072013|2600|1|2600
C00543744|11202013|500|1|500
C00547067|12042013|500|1|500
C00540120|04292013|3000|1|3000
C00489807|11152013|225|1|225
C00183707|12312013|2692|1|2692
C00552422|12302013|50000|1|50000
C00552661|12022013|5000|1|5000
C00320432|09072013|500|1|500
C00201491|12312013|419|10|4087
C00197103|12182013|825|1|825
C00469858|09122013|5000|1|5000
C00543579|08222013|250|5|3450
C00311308|11152013|250|1|250
C00362384|11052013|5000|1|5000
C00084822|08132013|455|1|455
C00245910|03152013|390|1|390
C00436360|02122013|1085|3|4366
C00323352|11252013|1000|1|1000
C00288712|01292013|250|1|250
C00551572|12112013|1000|1|1000
C00551226|11182013|500|1|500
C00174599|07032013|500|1|500
C00488387|05292013|1000|1|1000
C00431684|03202013|1000|1|1000
C00084368|11212013|1667|3|5001
C00546580|12242013|500|1|500
C00546671|07302013|250|1|250
C00523340|08012013|200|1|200
C00500496|10032014|250|1|250
C00497818|06142013|2000|1|2000
C00547042|09232013|500|1|500
C00540500|07312013|250|1|250
C00546416|11182013|500|1|500
C00427617|12302013|227|1|227
C00404434|05152013|500|1|500
C00402628|08232013|501|1|501
C00552943|11232013|1000|1|1000
C00501205|12092013|200|1|200
C00508804|12032013|50|1|50
C00402081|08052013|1500|1|1500
C00455279|12312013|250|1|250
C00378216|11262013|1250|1|1250
C00284810|03282013|500|1|500
C00094896|07082013|325|2|650
C00452763|12062013|1500|1|1500
C00210526|03082013|443|1|443
C00547240|09202013|3100|6|11650
C00541870|10022013|1000|1|1000
C00378083|11272013|600|2|1200
C00543652|09142013|2000|1|2000
C00000638|08282013|500|1|500
C00431460|12022013|365|1|365
C00505818|07012013|1000|1|1000
C00301424|07192013|500|3|1050
C00423459|12172013|250|1|250
C00039941|10172013|275|4|1100
C00507384|07292013|625|1|625
C00101212|11052013|2000|1|2000
C00499665|10072013|5000|1|5000
C00409730|12232013|2500|1|2500
C00455048|08062013|2525|1|2525
C00043919|12032013|2500|1|2500
C00303685|12302013|300|14|5310
C00301671|12232013|4000|1|4000
C00365122|12152013|208|1|208
C00494229|10102013|250|1|250
C00017681|10152013|5000|1|5000
C00336834|11082013|250|2|500
C00506931|08282013|500|3|2750
C00514406|09272013|475|2|950
C00041947|12312013|210|1|210
C00388181|09242013|328|16|5363
C00155713|12132013|250|1|250
C00548719|08282013|1300|1|1300
C00365528|05092013|5000|1|5000
C00454801|07312013|3500|3|8000
C00398800|03132013|500|1|500
C00470252|11042013|250|1|250
C00485748|07252013|545|2|1090
C00395541|11052013|250|1|250
C00319194|01172012|300|1|300
C00074633|12042013|249|1|249
C00367524|10162013|1000|1|1000
C00023028|11272013|500|9|4500
C00466060|10152013|300|1|300
C00546044|10152013|200|1|200
C00545616|11202013|900|1|900
C00542258|03082013|200|1|200
C00545517|06172013|2550|4|10200
C00544924|09162013|1000|1|1000
C00547976|09202013|2600|1|2600
C00382234|06202013|450|3|5732
C00505081|07012013|3944|1|3944
C00102517|10242013|250|3|750
C00121277|12092013|750|1|750
C00503425|11212013|2500|1|2500
C00551762|10312013|300|1|300
C00465617|11182013|1250|3|3500
C00018929|09242013|500|3|1250
C00229385|01102013|229|1|229
C00131557|09262013|1200|1|1200
C00509521|10012013|750|4|3000
C00210344|10252013|250|1|250
C00488403|01172013|240|1|240
C00348219|08122013|500|5|4005
C00083857|12132013|5000|1|5000
C00118919|03272013|300|3|900
C00485896|09202013|1125|4|7500
C00506733|03292013|1237|7|8468
C00113811|01182013|5000|1|5000
C00551390|11182013|15100|2|30200
C00434191|03312013|2600|1|2600
C00200865|12262013|2600|1|2600
C00518241|10182013|2500|6|15000
C00544379|12022013|500|1|500
C00543942|10292013|250|1|250
C00549378|11012013|500|1|500
C00544239|12042013|312|1|312
C00546689|09272013|500|1|500
C00386110|12312013|2600|1|2600
C00105668|02212013|270|1|270
C00492470|11062013|200|1|200
C00484121|12302013|1000|3|1750
C00498873|11202013|2050|2|4100
C00177741|12312013|5000|5|17000
C00095059|12052013|4000|1|4000
C00541540|05032013|500|1|500
C00540682|05302013|250|1|250
C00430066|10052013|240|1|240
C00491910|12102013|500|1|500
C00507053|11192013|5000|8|34000
C00255752|12072013|250|1|250
C00350108|12312013|1250|3|3750
C00140707|12262013|200|1|200
C00027342|05242013|250|1|250
C00402172|09252013|500|1|500
C00360008|12272013|2500|3|7500
C00456905|08122013|5000|1|5000
C00411694|09252013|2000|1|2000
C00199471|12312013|300|5|1440
C00429712|12172013|500|1|500
C00478677|11222013|250|1|250
C00525071|12182013|1000|1|1000
C00543264|08192013|250|1|250
C00543173|11232013|1000|1|1000
C00107003|12082013|300|1|300
C00268904|11072013|225|1|225
C00197715|01232013|1513|2|3025
C00546978|11042013|1000|1|1000
C00480392|12062013|700|1|700
C00499368|11252013|500|1|500
C00545681|12162013|250|1|250
C00541490|01292013|500|1|500
C00128918|11032013|1000|1|1000
C00458380|08022013|1000|1|1000
C00411454|12312013|750|10|10500
C00041590|11122013|500|1|500
C00435230|11202013|1000|1|1000
C00115972|09122013|2500|1|2500
C00423095|10012013|500|1|500
C00306175|09202013|500|1|500
C00518282|01172013|1250|8|9791
C00494245|12042013|250|1|250
C00390112|12172013|300|1|300
C00139568|10282013|208|1|208
C00545558|10042013|1000|1|1000
C00336131|12242013|1000|1|1000
C00333104|11262013|100|1|100
C00403592|11152013|5000|2|10000
C00043471|12312013|300|5|1900
C00482463|11132013|600|3|3100
C00374371|07022013|350|5|2350
C00157875|11252013|250|1|250
C00172841|09162013|250|1|250
C00496836|09112013|1000|1|1000
C00433490|10282013|200|1|200
C00323576|10182013|2000|1|2000
C00528596|10282013|500|1|500
C00110585|11082013|5000|1|5000
C00200329|07312013|250|3|999
C00481531|11132013|2500|2|5000
C00390161|11212013|500|1|500
C00477919|07312013|416|1|416
C00427856|10042013|200|1|200
C00416982|02202013|240|1|240
C00454793|10182013|400|2|800
C00371625|12062013|500|1|500
C00289041|06302013|499|5|1977
C00412502|12212013|1000|1|1000
C00279497|11012013|249|24|9688
C00220269|07092013|250|3|750
C00407700|07222013|352|1|352
C00172858|12012013|229|2|458
C00100289|11142013|200|1|200
C00403907|07292013|500|1|500
C00015594|11012013|500|1|500
C00447136|11062013|400|1|400
C00304030|01302013|500|1|500
C00531798|05302013|225|5|1125
C00045781|07212013|500|1|500
C00416404|10282013|2500|1|2500
C00473082|11042013|3000|2|6000
C00496349|10022013|3000|2|6000
C00169821|10232013|250|1|250
C00204008|03212013|250|1|250
C00413930|08142013|1000|1|1000
C00439216|10102013|5000|1|5000
C00365965|08012013|250|1|250
C00419242|12312013|5000|1|5000
C00292102|12312013|360|13|6057
C00289777|12312013|1000|1|1000
C00214379|12302013|3000|1|3000
C00155440|12312013|216|1|216
C00373217|12052013|1000|1|1000
C00191213|09302013|229|2|457
C00301192|10102013|500|1|500
C00358564|10302013|2500|2|5000
C00115832|08062013|250|1|250
C00305318|08022013|5000|1|5000
C00211037|09302013|414|37|21848
C00167007|11072013|5000|2|10000
C00410084|12312013|343|1|343
C00370569|12302013|525|2|1050
C00391219|12272013|325|1|325
C00105981|12302013|450|11|9500
C00350991|12032013|250|1|250
C00443671|11012013|300|1|300
C00541847|10182013|750|2|1500
C00003111|12062013|500|1|500
C00495010|11202013|250|1|250
C00336768|09112013|300|5|1700
C00525683|07302013|1001|1|1001
C00494617|10292013|500|1|500
C00516138|10312013|500|1|500
C00234682|07222013|250|1|250
C00429241|07152013|1000|7|5200
C00161141|03082013|200|1|200
C00494716|09192013|250|1|250
C00083832|11012013|225|2|450
C00248047|12312013|200|34|6800
C00540203|10182013|250000|1|250000
C00341396|02012013|300|1|300
C00246736|12312013|325|23|12729
C00188177|08122013|500|1|500
C00343681|11122013|1600|1|1600
C00457754|11222013|365|13|7210
C00513556|10252013|3500|1|3500
C00062836|11202013|300|1|300
C00401125|11252013|1000|3|2500
C00321158|02082013|500|1|500
C00502187|12242013|500|1|500
C99002396|08192013|200|1|200
C00249896|12312013|2499|3|7497
C00550764|11202013|625|2|1250
C00550194|12262013|200|1|200
C00551317|10052013|200|1|200
C00553552|12182013|250|1|250
C00540609|12082013|250|1|250
C00211763|01082013|1000|1|1000
C00167346|01312013|1000|1|1000
C00034884|12312013|235|14|5225
C00466482|12232013|250|1|250
C00410613|12302013|-176|1|-176
C00172494|10172013|213|1|213
C00546770|08072013|1000|1|1000
C00545921|12162013|1000|1|1000
C00547141|12312013|250|1|250
C00279315|10292013|1000|1|1000
C00331496|12162013|500|1|500
C00365536|10292013|2300|1|2300
C00419028|11252013|600|1|600
C00373837|11212013|500|1|500
C00309716|09102013|500|1|500
C00033795|12052013|500|1|500
C00086355|07122013|375|2|750
C00216770|03222013|276|7|2358
C00340075|10102013|468|1|468
C00503789|10102013|200|1|200
C00043091|10292013|2500|3|3250
C00453712|10112013|500|1|500
C00548255|09172013|1000|1|1000
C00330290|11202013|1000|1|1000
